F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
8.136387818513282400e+04,7.655759273154141556e+04,3.826078900393887307e+04,4.874175087536420324e+04,8.046425095435505500e+04,8.101859004451043438e+04,6.408831246134966204e+04,4.055577604587566748e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,5.800000000000000000e+01
8.019063234608646599e+04,7.544212204194811056e+04,3.780774647144028859e+04,4.818797649055975489e+04,7.929829412253730698e+04,7.984048302340030205e+04,6.211846639121350017e+04,4.006986716315950616e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,5.900000000000000000e+01
7.919999571135098813e+04,7.451710606648513931e+04,3.749805464859231870e+04,4.755446393628189981e+04,7.830716819500309066e+04,7.886023620096230297e+04,6.073319057365088520e+04,3.976843457829039835e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,6.000000000000000000e+01
7.821038310008542612e+04,7.360340994541237887e+04,3.719916408496494842e+04,4.696586950738699670e+04,7.732968128376993991e+04,7.789286562291978044e+04,6.039300169807178463e+04,3.943925307702573627e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,6.100000000000000000e+01
7.711985807370951807e+04,7.258370872867158323e+04,3.678345653278891405e+04,4.651145299432164029e+04,7.626692866357708408e+04,7.681923824588928255e+04,5.972024056953008403e+04,3.893518257911791443e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,6.200000000000000000e+01
7.597620194383450144e+04,7.149599405736445624e+04,3.628663058262650156e+04,4.609557995902085531e+04,7.514435447540124005e+04,7.567466069202928338e+04,5.833257055064665474e+04,3.835143824802119343e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,6.300000000000000000e+01
7.491455808638851158e+04,7.048205120183272811e+04,3.585669410892820451e+04,4.556973226129544491e+04,7.407531876462994842e+04,7.459811858465915429e+04,5.724058382993138366e+04,3.789364194850598869e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,6.400000000000000000e+01
7.396799821188636997e+04,6.958987429865235754e+04,3.554898011683277582e+04,4.493734099069539661e+04,7.310610059135164192e+04,7.364037700094417960e+04,5.676974767646662804e+04,3.759322002957217046e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,6.500000000000000000e+01
7.301848493660877284e+04,6.870714270264818333e+04,3.525053452193638805e+04,4.434919525845917087e+04,7.215396490801165055e+04,7.269494304126995848e+04,5.615930066356950556e+04,3.726455737546915043e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,6.600000000000000000e+01
7.196012697857762396e+04,6.771739210551301949e+04,3.483661390947921609e+04,4.389567354699333373e+04,7.112123561591874750e+04,7.164642904993931006e+04,5.499547961715998827e+04,3.676332382300135941e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,6.700000000000000000e+01
7.084460605650382058e+04,6.665974708971005748e+04,3.434235087053254392e+04,4.348297025645821122e+04,7.002946642094518756e+04,7.053084688265617297e+04,5.378724587347843772e+04,3.618637207001610659e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,6.800000000000000000e+01
6.980723714188006124e+04,6.567299539992735663e+04,3.391345176922786050e+04,4.296375436075800098e+04,6.898969414210342802e+04,6.948583568344595551e+04,5.306322192967891897e+04,3.573613762347588636e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,6.900000000000000000e+01
6.888109307347846334e+04,6.480522448670242011e+04,3.360531820143260848e+04,4.234071180540179193e+04,6.804880438294469786e+04,6.856006022056596703e+04,5.250938475171205937e+04,3.544021379043994239e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,7.000000000000000000e+01
6.795520723485414055e+04,6.395033594748329051e+04,3.330783846172823542e+04,4.176204219246743014e+04,6.712405882646747341e+04,6.764617433631632593e+04,5.151911027616945648e+04,3.511462687314904906e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,7.100000000000000000e+01
6.692880511601289618e+04,6.299493328271591599e+04,3.289825631987159431e+04,4.131614125850459095e+04,6.611804203169389802e+04,6.662981017602456268e+04,5.036177538379400357e+04,3.461893601853138534e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,7.200000000000000000e+01
6.584851105316323810e+04,6.197255380130665435e+04,3.241002394112238107e+04,4.090966505095568573e+04,6.505482724871292885e+04,6.554714308504606015e+04,4.968592228223582060e+04,3.404888998090269888e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,7.300000000000000000e+01
6.484351458372694469e+04,6.101490539152848942e+04,3.198547041049233667e+04,4.039780508198347525e+04,6.404690873345274304e+04,6.453372736333726061e+04,4.900303574616356491e+04,3.360271358346696070e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,7.400000000000000000e+01
6.394862142508843681e+04,6.016900168399965332e+04,3.167971477778398912e+04,3.978529038210825820e+04,6.313906758047096810e+04,6.363722214481172705e+04,4.754583067141723586e+04,3.330820108106339467e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,7.500000000000000000e+01
6.305648583300584869e+04,5.933267861832022027e+04,3.138597305454825982e+04,3.921825777133279189e+04,6.224691861693560350e+04,6.275170729347416636e+04,4.655435313277321256e+04,3.298574186550549348e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,7.600000000000000000e+01
6.206478888060694590e+04,5.839766762204658153e+04,3.098298493126509129e+04,3.877913829265490494e+04,6.127445538502462296e+04,6.176305759006467997e+04,4.803273157604569860e+04,3.249648509933795867e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,7.700000000000000000e+01
6.101652545912269125e+04,5.740179652960274689e+04,3.050058360639260354e+04,3.837234309594141087e+04,6.024599537606837112e+04,6.070618228416432976e+04,5.109721198986794479e+04,3.193346855311425679e+04,9.446745872497558594e+00,1.147378161549568176e-01,-6.119350194931030273e-01,7.800000000000000000e+01
6.004017018125762115e+04,5.647801126733869751e+04,3.007702661610159703e+04,3.785948123604714783e+04,5.927092810845299391e+04,5.971838953478445910e+04,5.260053139354911400e+04,3.149278808685040713e+04,9.446745872497558594e+00,1.147378161549568176e-01,-6.119350194931030273e-01,7.900000000000000000e+01
5.917275781788927998e+04,5.567004100226098672e+04,2.976852037994353304e+04,3.725250673528763582e+04,5.839255792804716475e+04,5.885128020665607619e+04,5.161553026699547627e+04,3.120302206016524724e+04,9.446745872497558594e+00,1.147378161549568176e-01,-6.119350194931030273e-01,8.000000000000000000e+01
5.830965349697195779e+04,5.487058666174767859e+04,2.947258415330814023e+04,3.669597546244897239e+04,5.752944899451306264e+04,5.799909874635064625e+04,5.017288484932711435e+04,3.088619215933447776e+04,9.446745872497558594e+00,1.147378161549568176e-01,-6.119350194931030273e-01,8.100000000000000000e+01
5.734906007694621076e+04,5.396893811802827986e+04,2.907030515380684665e+04,3.626635222933280602e+04,5.658821365367721592e+04,5.704451162196471705e+04,4.952142127007246745e+04,3.040432677369804151e+04,9.446745872497558594e+00,1.147378161549568176e-01,-6.119350194931030273e-01,8.200000000000000000e+01
5.633161393603176839e+04,5.300384653814481862e+04,2.859182310623657395e+04,3.586775973250139214e+04,5.559204507689866296e+04,5.602152644930719543e+04,4.881490514890819759e+04,2.984999306084315322e+04,9.446745872497558594e+00,1.147378161549568176e-01,-6.119350194931030273e-01,8.300000000000000000e+01
5.538438417536589986e+04,5.210914311015161366e+04,2.817595007971838277e+04,3.536566477029370435e+04,5.464891727438731323e+04,5.506814875522471993e+04,4.764206464854823571e+04,2.941709243082880494e+04,9.446745872497558594e+00,1.147378161549568176e-01,-6.119350194931030273e-01,8.400000000000000000e+01
5.454730217239407648e+04,5.132752480803227809e+04,2.787818926390173147e+04,3.477177862452606496e+04,5.380337214142947778e+04,5.423428310777182924e+04,4.678094938282197836e+04,2.913284683375054374e+04,9.446745872497558594e+00,1.147378161549568176e-01,-6.119350194931030273e-01,8.500000000000000000e+01
5.371925242410341161e+04,5.055125021658619517e+04,2.759283666508503666e+04,3.422675160262474674e+04,5.297523255962606345e+04,5.341362162369269936e+04,4.631522478769907320e+04,2.882243213749793722e+04,9.446745872497558594e+00,1.147378161549568176e-01,-6.119350194931030273e-01,8.600000000000000000e+01
5.279734110991160560e+04,4.967243736340557371e+04,2.719912123252201491e+04,3.380610485900493222e+04,5.207012030507618329e+04,5.249351744507459080e+04,4.545310556505371642e+04,2.835281770589835651e+04,9.446745872497558594e+00,1.147378161549568176e-01,-6.119350194931030273e-01,8.700000000000000000e+01
5.181806434993627045e+04,4.873417839161498705e+04,2.672883489935243779e+04,3.341682914671083563e+04,5.110953162378017441e+04,5.151095092844262399e+04,4.420707409040886705e+04,2.781586870207621541e+04,9.446745872497558594e+00,1.147378161549568176e-01,-6.119350194931030273e-01,8.800000000000000000e+01
5.090571512406259717e+04,4.787253296043464798e+04,2.632126501846843530e+04,3.292665561459293531e+04,5.020027013176970650e+04,5.059828245884994976e+04,4.332191621763725561e+04,2.739885473819722029e+04,9.446745872497558594e+00,1.147378161549568176e-01,-6.119350194931030273e-01,8.900000000000000000e+01
5.009962801373764523e+04,4.712962055035409139e+04,2.602928170190816309e+04,3.234713853523801663e+04,4.938624626584660291e+04,4.979905797601260565e+04,4.280275393772035750e+04,2.712490480811530506e+04,9.446745872497558594e+00,1.147378161549568176e-01,-6.119350194931030273e-01,9.000000000000000000e+01
4.930001500255138671e+04,4.639516148664968932e+04,2.574762178957501237e+04,3.181810013244164656e+04,4.858843764720739273e+04,4.901003740512134391e+04,4.205852427062601782e+04,2.682201393335652392e+04,9.446745872497558594e+00,1.147378161549568176e-01,-6.119350194931030273e-01,9.100000000000000000e+01
4.840742543617339106e+04,4.555622855401084962e+04,2.536074032539117616e+04,3.141513911310579351e+04,4.771551600643506390e+04,4.812548627832491911e+04,4.105027673468288413e+04,2.636153785533053451e+04,9.446745872497558594e+00,1.147378161549568176e-01,-6.119350194931030273e-01,9.200000000000000000e+01
4.746123058620785014e+04,4.464963756276079221e+04,2.490192274353264656e+04,3.104568420529930881e+04,4.679065723334092763e+04,4.718228257903795020e+04,4.011944625475702196e+04,2.583603255687320780e+04,9.446745872497558594e+00,1.147378161549568176e-01,-6.119350194931030273e-01,9.300000000000000000e+01
4.658462429610654362e+04,4.380991661107317486e+04,2.450504009742537164e+04,3.057626099435153446e+04,4.591905805670059635e+04,4.630816368035197229e+04,3.927545461568882456e+04,2.543146592305644299e+04,9.446745872497558594e+00,1.147378161549568176e-01,-6.119350194931030273e-01,9.400000000000000000e+01
